Store ID,Category,Product ID,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Inventory Turnover,Overstock Ratio,Demand Gap,Sell Through Rate,Cluster,Cluster Name,Recommendation
S002,Clothing,P0005,282.57241379310346,148.17241379310346,103.95862068965518,152.94103448275862,57.50889655172414,10.689655172413794,0.5225205506104382,1.8355886378349078,-129.63137931034484,1.4117221893685525,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Clothing,P0006,281.2028985507246,139.7246376811594,99.55797101449275,143.37702898550725,53.83753623188406,10.398550724637682,0.4951211996713229,1.947698332114537,-137.82586956521737,1.3894934063558406,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Clothing,P0007,283.30434782608694,136.6273291925466,103.90062111801242,141.87111801242236,57.369254658385096,10.652173913043478,0.4805671465711228,1.9829364518688388,-141.43322981366458,1.3024453786488248,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Clothing,P0008,270.20512820512823,129.75641025641025,111.24358974358974,133.87461538461537,56.3876282051282,10.352564102564102,0.47844379313604984,2.0033801574491794,-136.33051282051287,1.1560251284980012,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Clothing,P0009,292.85,147.45,108.73125,152.922875,55.20425,11.46875,0.5017866258295047,1.902576209026761,-139.92712500000002,1.343737540582104,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Clothing,P0010,286.8561151079137,140.27338129496403,102.7410071942446,146.04374100719426,52.93496402877698,9.748201438848922,0.48730380885734276,1.9508216612489409,-140.81237410071944,1.3521497919556171,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Clothing,P0011,281.22137404580155,147.0916030534351,108.58778625954199,152.57473282442749,55.52114503816794,9.50381679389313,0.5211922858456628,1.831169547710069,-128.64664122137407,1.342226246865422,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Clothing,P0012,264.3766233766234,121.09740259740259,109.5909090909091,125.01487012987013,53.73292207792208,10.097402597402597,0.4563227953410981,2.0979795726024912,-139.36175324675327,1.0950032294052021,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Clothing,P0013,270.11486486486484,131.09459459459458,114.9054054054054,137.74614864864864,53.64033783783783,10.27027027027027,0.48353894080996884,1.9468278398767338,-132.3687162162162,1.1310481520345108,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Clothing,P0014,255.75555555555556,111.71111111111111,108.77037037037037,118.58985185185185,54.32377777777778,9.444444444444445,0.4350874156136402,2.138605839836528,-137.1657037037037,1.017680005398475,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Clothing,P0015,256.59859154929575,116.4225352112676,120.11267605633803,121.19204225352112,50.804154929577464,10.28169014084507,0.451953306542005,2.0999615590098015,-135.40654929577462,0.9612745668100942,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Clothing,P0016,273.84393063583815,128.69942196531792,105.97109826589596,133.49341040462429,58.42485549132948,9.566473988439306,0.4682636493648524,2.036114110066634,-140.35052023121386,1.2031233113584783,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Clothing,P0017,287.2420382165605,132.82165605095543,109.30573248407643,138.6892356687898,52.93248407643312,9.872611464968152,0.460799045388253,2.056293291615009,-148.5528025477707,1.2041228779304771,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Clothing,P0018,284.62420382165607,147.81528662420382,109.5732484076433,152.4548407643312,54.3084076433121,10.92356687898089,0.5175166692683362,1.854775010055034,-132.16936305732486,1.3368087557603687,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Clothing,P0019,263.937106918239,129.55974842767296,113.81761006289308,134.41327044025158,54.90188679245283,10.062893081761006,0.4890207715133531,1.9491229039822653,-129.52383647798743,1.128396143733567,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Clothing,P0020,266.25984251968504,137.0708661417323,106.34645669291339,142.54393700787404,55.48086614173228,9.881889763779528,0.5128749042484239,1.8549013498569396,-123.715905511811,1.276901635736815,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0001,263.14285714285717,134.84962406015038,106.96992481203007,139.163007518797,53.677894736842106,11.278195488721805,0.5105177763229056,1.8774058990391425,-123.97984962406017,1.2489554317548748,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0002,252.22155688622755,131.55089820359282,110.80239520958084,136.5122754491018,52.747125748502995,8.7125748502994,0.5195090805902384,1.8341748477544737,-115.70928143712575,1.1766375662792568,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0003,268.1381578947368,120.10526315789474,103.23026315789474,126.66348684210526,52.41236842105263,10.032894736842104,0.44625876946393217,2.100351200859579,-141.47467105263155,1.1523070125607524,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0004,267.8904109589041,135.2876712328767,107.61643835616438,139.53773972602738,55.002671232876715,10.308219178082192,0.503133119364206,1.9061812967900693,-128.35267123287673,1.245554294362467,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0005,267.8125,127.13194444444444,106.25694444444444,133.0509722222222,57.518750000000004,10.381944444444445,0.4729391097677543,1.9978407881744817,-134.7615277777778,1.1853026869537067,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0006,275.8503937007874,136.44094488188978,106.88188976377953,139.54173228346457,55.17440944881889,10.393700787401574,0.49283276450511954,1.9627650038097797,-136.3086614173228,1.2647252025399607,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Electronics,P0007,273.45323741007195,136.74100719424462,108.71942446043165,142.98438848920864,53.39100719424461,8.776978417266188,0.4982306220346536,1.8991867123883834,-130.4688489208633,1.2462789325290147,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0008,283.5064102564103,133.82051282051282,109.77564102564102,138.18102564102563,54.68948717948717,9.647435897435898,0.47036027307752964,2.036961640070302,-145.32538461538465,1.2080319425959145,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Electronics,P0009,274.232,137.04,116.68,143.02632,53.940239999999996,9.6,0.49790722009068705,1.90404087252941,-131.20568000000003,1.1645139360978924,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0010,272.23899371069183,134.874213836478,107.0754716981132,138.93433962264152,55.82754716981132,9.81132075471698,0.4936126136494418,1.9454766745949132,-133.3046540880503,1.2479632216014898,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0011,267.61290322580646,132.40645161290323,106.9483870967742,136.61064516129034,57.392967741935486,10.290322580645162,0.49292662423441813,1.944710766468273,-131.00225806451613,1.2265718383934974,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0012,275.80272108843536,150.12925170068027,110.80952380952381,156.15095238095236,52.33986394557823,11.08843537414966,0.5423691324649791,1.7550178150995686,-119.651768707483,1.3427232903382817,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0013,270.19736842105266,133.47368421052633,102.82894736842105,139.40815789473686,54.41447368421053,10.263157894736842,0.49216437824462667,1.9243708661402565,-130.7892105263158,1.2855151438347485,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0014,284.9878787878788,137.0909090909091,111.18787878787879,141.79818181818183,55.362242424242424,10.757575757575758,0.47935915910824783,1.995738847366701,-143.18969696969697,1.2219761223056562,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Electronics,P0015,253.96428571428572,130.24285714285713,114.19285714285714,135.1112857142857,53.35607142857143,8.571428571428571,0.5108278470374001,1.8658576647890015,-118.85300000000001,1.1306504619582067,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0016,279.5255474452555,142.4087591240876,102.16058394160584,147.57861313868614,53.43598540145985,10.218978102189782,0.5076498751040799,1.8813309771867432,-131.94693430656935,1.3804570862520342,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Electronics,P0017,278.5187969924812,136.69924812030075,114.29323308270676,141.05045112781954,54.32887218045113,10.150375939849624,0.48905207660856465,1.9607033612435698,-137.46834586466167,1.1856658406156255,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Electronics,P0018,270.2344827586207,140.31724137931033,106.24827586206897,144.52172413793105,53.853517241379315,9.655172413793103,0.5173281802232449,1.8570044050775685,-125.71275862068964,1.3083402996591857,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0019,236.3943661971831,118.59859154929578,117.03521126760563,122.981338028169,53.80788732394366,9.612676056338028,0.49958469296944524,1.9066931358933508,-113.4130281690141,1.0047729849054352,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Electronics,P0020,291.3875,149.2625,103.44375,153.66481249999998,56.5300625,10.15625,0.5104954897182676,1.8839934907624838,-137.7226875,1.4291185446711747,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0001,286.59420289855075,144.36231884057972,110.3695652173913,149.7355072463768,52.47021739130435,10.398550724637682,0.5019653295706511,1.901305194336947,-136.85869565217394,1.2962456893747154,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0002,289.9935897435897,135.80769230769232,110.3974358974359,141.78429487179486,59.028910256410256,10.0,0.46670338142967294,2.030990803323105,-148.20929487179487,1.2191276326389688,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0003,263.11842105263156,125.57236842105263,110.09210526315789,130.40098684210525,53.38756578947368,8.914473684210526,0.4754396452946745,2.0024082571678194,-132.7174342105263,1.1303446642188795,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Furniture,P0004,270.15277777777777,144.63888888888889,114.60416666666667,150.52215277777776,55.938472222222224,9.6875,0.5334221175024331,1.7829259472968522,-119.63062500000001,1.2511563645101218,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Furniture,P0005,265.0657894736842,124.1907894736842,106.97368421052632,128.6896052631579,56.4358552631579,10.592105263157896,0.466767222194748,2.0438476078004064,-136.37618421052633,1.1501949792834512,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Furniture,P0006,269.4758620689655,133.89655172413794,117.52413793103449,139.65889655172415,52.269241379310344,9.793103448275861,0.49504066906346417,1.91581100573949,-129.81696551724136,1.1296985918771092,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Furniture,P0007,288.1554054054054,143.1891891891892,105.16216216216216,148.5664864864865,53.37533783783784,9.695945945945946,0.4951980371538731,1.9266040954397936,-139.58891891891892,1.3487780040733197,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0008,280.68888888888887,127.57037037037037,117.39259259259259,132.77866666666665,55.62844444444445,9.555555555555555,0.4528768276007153,2.0981588162204905,-147.91022222222222,1.07751986485641,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0009,294.80645161290323,142.60645161290321,108.36774193548388,146.3610322580645,55.441161290322576,9.870967741935484,0.48209378407851683,2.0005726554400516,-148.44541935483872,1.3039169419537515,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0010,271.9078014184397,140.9787234042553,113.31914893617021,145.5350354609929,54.931063829787234,9.645390070921986,0.5165800415800416,1.8555821859463812,-126.3727659574468,1.2332030522985296,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Furniture,P0011,260.231884057971,133.13768115942028,109.84782608695652,140.02492753623187,57.20333333333333,10.253623188405797,0.5096532593619972,1.8452899682654522,-120.20695652173913,1.2010851801006732,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Furniture,P0012,281.1007751937984,151.91472868217053,108.0077519379845,155.94891472868218,52.50341085271317,9.147286821705427,0.5385122695171883,1.7910335708898513,-125.15186046511624,1.3936139951642725,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0013,283.0405405405405,142.27702702702703,108.5608108108108,148.01317567567568,56.478918918918914,10.337837837837839,0.5009039440506209,1.8994329813933557,-135.02736486486484,1.298612395929695,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0014,256.776,133.648,110.016,138.8408,55.73815999999999,11.52,0.5184656445906524,1.8362023100554346,-117.93520000000001,1.2038625063053974,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Furniture,P0015,285.58522727272725,144.80113636363637,113.9659090909091,150.74113636363634,58.08471590909091,9.829545454545455,0.5052637839766848,1.8820554143494979,-134.8440909090909,1.2595136898290007,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0016,294.59090909090907,141.5530303030303,120.96212121212122,147.20992424242422,57.03272727272727,10.340909090909092,0.4788815418524784,1.987659804812073,-147.38098484848484,1.1606310950990746,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0017,279.4203821656051,138.03821656050957,114.94904458598727,143.92936305732485,53.042611464968154,10.700636942675159,0.4922545768409577,1.9279763346167755,-135.49101910828023,1.1905075807514833,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0018,271.5986842105263,136.90131578947367,109.9342105263158,142.37565789473683,52.60657894736842,9.671052631578947,0.5022082780258236,1.894315173151135,-129.22302631578947,1.234076621990274,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Furniture,P0019,286.07971014492756,154.56521739130434,107.20289855072464,159.6991304347826,55.408478260869565,11.557971014492754,0.5384052300779968,1.7802194036204124,-126.38057971014496,1.4284757567639967,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Furniture,P0020,276.67763157894734,148.75,109.32894736842105,153.55881578947367,57.114999999999995,9.93421052631579,0.535693131471083,1.79011226351406,-123.11881578947367,1.3482409063804413,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Groceries,P0001,299.42767295597486,156.79245283018867,114.83647798742139,161.7301886792453,57.87069182389937,9.30817610062893,0.5218975046055936,1.840025353538867,-137.69748427672957,1.3535671625583667,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Groceries,P0002,271.43307086614175,135.5511811023622,108.8740157480315,139.23031496062993,56.753070866141734,10.905511811023622,0.4975577328824532,1.935623341802715,-132.20275590551182,1.2336964311308585,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Groceries,P0003,293.14503816793894,151.81679389312978,110.07633587786259,155.68022900763359,56.21709923664122,10.15267175572519,0.5161290322580645,1.8709765745469817,-137.46480916030535,1.366778915538451,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Groceries,P0004,275.3333333333333,140.7051282051282,101.33333333333333,144.99448717948718,52.47371794871795,10.673076923076923,0.509186229934119,1.88591595924328,-130.33884615384613,1.3749686795289402,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Groceries,P0005,280.7792207792208,136.55194805194805,106.32467532467533,142.60558441558442,56.5861038961039,9.74025974025974,0.4846061667511637,1.955211017189036,-138.17363636363638,1.2723257502420136,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Groceries,P0006,265.7125748502994,136.38323353293413,110.7005988023952,140.8876646706587,55.420538922155686,9.191616766467066,0.5113490940930827,1.872696794799293,-124.82491017964071,1.2209713734319716,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Groceries,P0007,270.49295774647885,141.3943661971831,102.47887323943662,145.33211267605634,56.04225352112676,9.507042253521126,0.5208030711765927,1.848486656823471,-125.16084507042251,1.3664080577106301,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Groceries,P0008,246.625,122.4375,112.65277777777777,129.505625,57.423611111111114,9.583333333333334,0.49444724886421,1.8897652878946787,-117.11937499999999,1.0772943908102164,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Groceries,P0009,285.8032786885246,153.63114754098362,111.62295081967213,158.04000000000002,59.794836065573776,10.491803278688524,0.535667333523864,1.7970528086552098,-127.76327868852457,1.364119359534207,1,Moderate Overstock,"
    Mempertahankan strategi persediaan saat ini,
    melakukan monitoring permintaan secara berkala,
    menyesuaikan jumlah pembelian berdasarkan tren penjualan,
    serta melakukan evaluasi forecasting secara periodik.
    "
S002,Groceries,P0010,270.3958333333333,133.09722222222223,110.43055555555556,137.09152777777777,54.475277777777784,9.791666666666666,0.49041733834855816,1.9580914027431484,-133.30430555555554,1.1944409821762434,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
S002,Groceries,P0011,270.64473684210526,137.09868421052633,103.67105263157895,141.08776315789473,62.19914473684211,9.605263157894736,0.5046984742068298,1.9047716061329776,-129.55697368421053,1.3098051539912006,0,High Overstock,"
    Mengurangi jumlah pemesanan pada periode berikutnya,
    melakukan promosi atau diskon untuk mempercepat penjualan,
    menerapkan bundling produk,
    mengevaluasi reorder point,
    dan meningkatkan akurasi demand forecasting.
    "
